,time,assetCode,assetName,volume,open,close,result,binary_result,provider,sentimentClass,sentimentNegative,sentimentNeutral,sentimentPositive,urgency,firstMentionSentence,bodySize,wordCount,sentenceCount
256,2007-02-05,BEAV.O,B/E Aerospace Inc,2494363.0,30.6,31.02,0.41999999999999815,1.0,RTRS,0.0,0.177846,0.60942,0.212734,1.0,1.0,0.0,15.0,1.0
257,2007-02-05,BEAV.O,B/E Aerospace Inc,2494363.0,30.6,31.02,0.41999999999999815,1.0,RTRS,0.0,0.015762799999999997,0.805208,0.179029,1.0,1.0,0.0,13.0,1.0
258,2007-02-05,BEAV.O,B/E Aerospace Inc,2494363.0,30.6,31.02,0.41999999999999815,1.0,RTRS,0.0,0.161938,0.613799,0.22426300000000002,1.0,1.0,0.0,18.0,1.0
259,2007-02-05,BEAV.O,B/E Aerospace Inc,2494363.0,30.6,31.02,0.41999999999999815,1.0,RTRS,0.0,0.0197982,0.918128,0.062073800000000005,1.0,1.0,0.0,14.0,1.0
260,2007-02-05,BEAV.O,B/E Aerospace Inc,2494363.0,30.6,31.02,0.41999999999999815,1.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,13.0,1.0
261,2007-02-05,BEAV.O,B/E Aerospace Inc,2494363.0,30.6,31.02,0.41999999999999815,1.0,RTRS,0.0,0.157039,0.614943,0.22801799999999997,1.0,1.0,0.0,14.0,1.0
262,2007-02-05,BEAV.O,B/E Aerospace Inc,2494363.0,30.6,31.02,0.41999999999999815,1.0,RTRS,-1.0,0.612574,0.131366,0.25606,3.0,1.0,690.0,145.0,4.0
263,2007-02-05,BEAV.O,B/E Aerospace Inc,2494363.0,30.6,31.02,0.41999999999999815,1.0,RTRS,1.0,0.0321375,0.119664,0.848198,3.0,1.0,1290.0,275.0,12.0
264,2007-02-05,BEC.N,Beckman Coulter Inc,872500.0,65.1,66.12,1.0200000000000102,1.0,RTRS,0.0,0.119968,0.44091099999999994,0.439121,3.0,12.0,3708.0,386.0,26.0
268,2007-02-05,BER.N,W. R. Berkley Corp,736700.0,33.9,33.56,-0.3399999999999963,0.0,BSW,0.0,0.152995,0.615556,0.23144800000000001,3.0,3.0,1117.0,189.0,11.0
269,2007-02-05,BEZ.N,Baldor Electric Co,668500.0,35.65,36.53,0.8800000000000026,1.0,RTRS,0.0,0.0111234,0.786209,0.20266800000000001,3.0,0.0,261.0,58.0,4.0
270,2007-02-05,BEZ.N,Baldor Electric Co,668500.0,35.65,36.53,0.8800000000000026,1.0,RTRS,1.0,0.0072516,0.426195,0.566553,3.0,9.0,3840.0,352.0,23.0
272,2007-02-05,BG.N,Bunge Ltd,1247600.0,79.2,78.51,-0.6899999999999977,0.0,RTRS,0.0,0.0494586,0.632238,0.318304,3.0,46.0,4322.0,855.0,52.0
275,2007-02-05,BGP.N,Borders Group Inc,932200.0,21.35,21.29,-0.060000000000002274,0.0,PRN,1.0,0.168823,0.2076,0.623577,3.0,6.0,1500.0,267.0,9.0
278,2007-02-05,BHP.N,BHP Billiton Ltd,2732000.0,41.35,41.18,-0.1700000000000017,0.0,RTRS,-1.0,0.7198760000000001,0.167287,0.11283599999999999,3.0,4.0,5343.0,992.0,102.0
279,2007-02-05,BHP.N,BHP Billiton Ltd,2732000.0,41.35,41.18,-0.1700000000000017,0.0,RTRS,1.0,0.28865599999999997,0.176259,0.535085,3.0,3.0,1451.0,297.0,14.0
280,2007-02-05,BHP.N,BHP Billiton Ltd,2732000.0,41.35,41.18,-0.1700000000000017,0.0,RTRS,1.0,0.0846833,0.150662,0.764655,3.0,1.0,4504.0,824.0,31.0
281,2007-02-05,BHP.N,BHP Billiton Ltd,2732000.0,41.35,41.18,-0.1700000000000017,0.0,RTRS,-1.0,0.5556369999999999,0.142737,0.301626,3.0,16.0,5902.0,1072.0,44.0
282,2007-02-05,BHP.N,BHP Billiton Ltd,2732000.0,41.35,41.18,-0.1700000000000017,0.0,RTRS,-1.0,0.70534,0.187603,0.107057,3.0,11.0,3215.0,592.0,22.0
283,2007-02-05,BHP.N,BHP Billiton Ltd,2732000.0,41.35,41.18,-0.1700000000000017,0.0,RTRS,-1.0,0.455401,0.161831,0.382768,3.0,3.0,25369.0,4487.0,190.0
284,2007-02-05,BHP.N,BHP Billiton Ltd,2732000.0,41.35,41.18,-0.1700000000000017,0.0,RTRS,-1.0,0.6947399999999999,0.11239600000000001,0.192864,3.0,15.0,3918.0,707.0,31.0
285,2007-02-05,BHP.N,BHP Billiton Ltd,2732000.0,41.35,41.18,-0.1700000000000017,0.0,RTRS,-1.0,0.625868,0.128511,0.24561999999999998,3.0,19.0,4223.0,758.0,36.0
286,2007-02-05,BHP.N,BHP Billiton Ltd,2732000.0,41.35,41.18,-0.1700000000000017,0.0,RTRS,1.0,0.06259769999999999,0.141545,0.7958569999999999,3.0,0.0,1216.0,232.0,13.0
288,2007-02-05,BID.N,Sotheby's,749800.0,37.25,36.7,-0.5499999999999972,0.0,RTRS,1.0,0.032139299999999996,0.11966600000000001,0.848195,3.0,6.0,2640.0,445.0,18.0
289,2007-02-05,BIDU.O,Baidu Inc,2025078.0,119.9,115.99,-3.910000000000011,0.0,RTRS,0.0,0.16250699999999998,0.6136590000000001,0.223834,3.0,24.0,6084.0,1139.0,38.0
290,2007-02-05,BIDU.O,Baidu Inc,2025078.0,119.9,115.99,-3.910000000000011,0.0,RTRS,-1.0,0.654062,0.21286100000000002,0.133077,3.0,0.0,191.0,45.0,3.0
291,2007-02-05,BIDU.O,Baidu Inc,2025078.0,119.9,115.99,-3.910000000000011,0.0,RTRS,-1.0,0.52683,0.265577,0.20759299999999997,3.0,10.0,2501.0,478.0,22.0
296,2007-02-05,BK.N,Bank of New York Mellon Corp,5484600.0,40.73,41.29,0.5600000000000023,1.0,RTRS,1.0,0.22180300000000003,0.173084,0.605113,3.0,3.0,2158.0,401.0,15.0
297,2007-02-05,BK.N,Bank of New York Mellon Corp,5484600.0,40.73,41.29,0.5600000000000023,1.0,RTRS,1.0,0.325855,0.171673,0.502473,3.0,5.0,2949.0,531.0,23.0
298,2007-02-05,BK.N,Bank of New York Mellon Corp,5484600.0,40.73,41.29,0.5600000000000023,1.0,PRN,1.0,0.058901699999999994,0.14009100000000002,0.801007,3.0,1.0,2913.0,463.0,15.0
299,2007-02-05,BK.N,Bank of New York Mellon Corp,5484600.0,40.73,41.29,0.5600000000000023,1.0,PRN,0.0,0.0156543,0.905816,0.0785299,3.0,17.0,4139.0,704.0,25.0
300,2007-02-05,BK.N,Bank of New York Mellon Corp,5484600.0,40.73,41.29,0.5600000000000023,1.0,RTRS,-1.0,0.581834,0.252108,0.16605799999999998,3.0,4.0,3327.0,621.0,23.0
301,2007-02-05,BK.N,Bank of New York Mellon Corp,5484600.0,40.73,41.29,0.5600000000000023,1.0,RTRS,1.0,0.0340584,0.124074,0.841867,3.0,5.0,7327.0,1260.0,56.0
302,2007-02-05,BK.N,Bank of New York Mellon Corp,5484600.0,40.73,41.29,0.5600000000000023,1.0,RTRS,1.0,0.0340584,0.124074,0.841867,3.0,5.0,7364.0,1269.0,56.0
303,2007-02-05,BK.N,Bank of New York Mellon Corp,5484600.0,40.73,41.29,0.5600000000000023,1.0,RTRS,1.0,0.222559,0.17311300000000002,0.604328,3.0,5.0,4493.0,825.0,30.0
304,2007-02-05,BK.N,Bank of New York Mellon Corp,5484600.0,40.73,41.29,0.5600000000000023,1.0,RTRS,1.0,0.033128,0.120611,0.846261,3.0,8.0,1520.0,271.0,15.0
305,2007-02-05,BK.N,Bank of New York Mellon Corp,5484600.0,40.73,41.29,0.5600000000000023,1.0,RTRS,1.0,0.0340584,0.124074,0.841867,3.0,16.0,4318.0,729.0,34.0
306,2007-02-05,BK.N,Bank of New York Mellon Corp,5484600.0,40.73,41.29,0.5600000000000023,1.0,RTRS,1.0,0.0340584,0.124074,0.841867,3.0,16.0,8659.0,1470.0,67.0
307,2007-02-05,BKC.N,Burger King Holdings Inc,913100.0,20.29,20.04,-0.25,0.0,BSW,1.0,0.238017,0.179747,0.582236,3.0,1.0,3363.0,548.0,16.0
308,2007-02-05,BKC.N,Burger King Holdings Inc,913100.0,20.29,20.04,-0.25,0.0,RTRS,0.0,0.17362,0.610675,0.215705,1.0,1.0,0.0,8.0,1.0
309,2007-02-05,BKC.N,Burger King Holdings Inc,913100.0,20.29,20.04,-0.25,0.0,RTRS,-1.0,0.818113,0.125835,0.056052,1.0,1.0,0.0,17.0,1.0
310,2007-02-05,BKC.N,Burger King Holdings Inc,913100.0,20.29,20.04,-0.25,0.0,RTRS,1.0,0.006403,0.430162,0.563435,1.0,1.0,0.0,15.0,1.0
311,2007-02-05,BKC.N,Burger King Holdings Inc,913100.0,20.29,20.04,-0.25,0.0,RTRS,0.0,0.015071700000000002,0.503843,0.48108500000000004,3.0,1.0,727.0,142.0,6.0
312,2007-02-05,BKS.N,Barnes & Noble Inc,685500.0,41.84,41.22,-0.6200000000000045,0.0,BSW,1.0,0.07765319999999999,0.156114,0.7662329999999999,3.0,1.0,5939.0,1074.0,44.0
314,2007-02-05,BLG.N,Building Materials Holding Corp,674500.0,24.93,24.36,-0.5700000000000003,0.0,PRN,-1.0,0.698799,0.191654,0.109547,3.0,1.0,21160.0,2769.0,74.0
315,2007-02-05,BLG.N,Building Materials Holding Corp,674500.0,24.93,24.36,-0.5700000000000003,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,9.0,1.0
316,2007-02-05,BLG.N,Building Materials Holding Corp,674500.0,24.93,24.36,-0.5700000000000003,0.0,RTRS,0.0,0.0206217,0.9232450000000001,0.056133,1.0,1.0,0.0,12.0,1.0
317,2007-02-05,BLG.N,Building Materials Holding Corp,674500.0,24.93,24.36,-0.5700000000000003,0.0,RTRS,-1.0,0.75062,0.17861300000000002,0.0707677,1.0,1.0,0.0,22.0,1.0
318,2007-02-05,BLKB.O,Blackbaud Inc,448112.0,23.55,23.23,-0.3200000000000003,0.0,RTRS,1.0,0.0835111,0.316333,0.600156,1.0,1.0,0.0,17.0,1.0
319,2007-02-05,BLKB.O,Blackbaud Inc,448112.0,23.55,23.23,-0.3200000000000003,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,8.0,1.0
320,2007-02-05,BLKB.O,Blackbaud Inc,448112.0,23.55,23.23,-0.3200000000000003,0.0,BSW,0.0,0.320179,0.498044,0.181776,3.0,1.0,27720.0,3773.0,149.0
321,2007-02-05,BLKB.O,Blackbaud Inc,448112.0,23.55,23.23,-0.3200000000000003,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,10.0,1.0
322,2007-02-05,BLKB.O,Blackbaud Inc,448112.0,23.55,23.23,-0.3200000000000003,0.0,RTRS,0.0,0.17661300000000002,0.609793,0.213594,1.0,1.0,0.0,12.0,1.0
323,2007-02-05,BLKB.O,Blackbaud Inc,448112.0,23.55,23.23,-0.3200000000000003,0.0,RTRS,1.0,0.0290681,0.11656099999999998,0.8543709999999999,1.0,1.0,0.0,20.0,1.0
324,2007-02-05,BLKB.O,Blackbaud Inc,448112.0,23.55,23.23,-0.3200000000000003,0.0,RTRS,1.0,0.00711211,0.43940100000000004,0.553487,3.0,1.0,741.0,151.0,7.0
325,2007-02-05,BLL.N,Ball Corp,519000.0,46.6,46.36,-0.240000000000002,0.0,PRN,0.0,0.14033800000000002,0.511594,0.348068,3.0,1.0,4838.0,798.0,41.0
329,2007-02-05,BMET.O,Biomet Inc,1812366.0,42.2,42.17,-0.030000000000001137,0.0,BSW,1.0,0.0503524,0.16839400000000002,0.781254,3.0,1.0,2735.0,421.0,19.0
333,2007-02-05,BMY.N,Bristol-Myers Squibb Co,8442900.0,28.53,28.73,0.1999999999999993,1.0,PRN,1.0,0.21457600000000002,0.378886,0.406539,3.0,1.0,15441.0,2658.0,103.0
334,2007-02-05,BMY.N,Bristol-Myers Squibb Co,8442900.0,28.53,28.73,0.1999999999999993,1.0,RTRS,0.0,0.015337700000000001,0.8347829999999999,0.14987899999999998,3.0,4.0,677.0,120.0,5.0
335,2007-02-05,BMY.N,Bristol-Myers Squibb Co,8442900.0,28.53,28.73,0.1999999999999993,1.0,RTRS,0.0,0.0141482,0.810077,0.175775,3.0,6.0,1808.0,281.0,17.0
336,2007-02-05,BMY.N,Bristol-Myers Squibb Co,8442900.0,28.53,28.73,0.1999999999999993,1.0,RTRS,1.0,0.149822,0.392796,0.45738100000000004,3.0,3.0,1202.0,235.0,8.0
337,2007-02-05,BNI.N,Burlington Northern Santa FE Corp,1880400.0,80.07,80.79,0.7200000000000131,1.0,MKW,1.0,0.0515621,0.155396,0.793042,3.0,1.0,1877.0,306.0,12.0
339,2007-02-05,BOBJ.O,Sap France SA,2674632.0,38.91,39.1,0.19000000000000483,1.0,RTRS,0.0,0.0112247,0.786875,0.2019,3.0,0.0,260.0,61.0,4.0
342,2007-02-05,BOT.N,CBOT Holdings Inc,311100.0,173.25,172.25,-1.0,0.0,PRN,0.0,0.186494,0.606627,0.206879,3.0,1.0,4202.0,776.0,23.0
343,2007-02-05,BOT.N,CBOT Holdings Inc,311100.0,173.25,172.25,-1.0,0.0,RTRS,0.0,0.015947299999999998,0.9258850000000001,0.0581682,3.0,23.0,7208.0,885.0,33.0
345,2007-02-05,BP.N,BP PLC,3462000.0,63.71,63.79,0.0799999999999983,1.0,RTRS,1.0,0.384202,0.167147,0.448651,3.0,4.0,4526.0,854.0,33.0
346,2007-02-05,BP.N,BP PLC,3462000.0,63.71,63.79,0.0799999999999983,1.0,RNS,0.0,0.149833,0.61643,0.233737,3.0,1.0,796.0,121.0,8.0
347,2007-02-05,BP.N,BP PLC,3462000.0,63.71,63.79,0.0799999999999983,1.0,RTRS,1.0,0.140494,0.391275,0.46823100000000006,3.0,4.0,1151.0,217.0,9.0
348,2007-02-05,BP.N,BP PLC,3462000.0,63.71,63.79,0.0799999999999983,1.0,RTRS,0.0,0.0173671,0.8988459999999999,0.083787,3.0,13.0,2020.0,367.0,15.0
349,2007-02-05,BP.N,BP PLC,3462000.0,63.71,63.79,0.0799999999999983,1.0,RTRS,-1.0,0.772836,0.151706,0.0754577,1.0,1.0,0.0,29.0,1.0
350,2007-02-05,BP.N,BP PLC,3462000.0,63.71,63.79,0.0799999999999983,1.0,RTRS,0.0,0.144283,0.6174109999999999,0.238306,1.0,1.0,0.0,18.0,1.0
351,2007-02-05,BP.N,BP PLC,3462000.0,63.71,63.79,0.0799999999999983,1.0,RTRS,1.0,0.16272,0.345869,0.491412,3.0,1.0,711.0,142.0,5.0
352,2007-02-05,BP.N,BP PLC,3462000.0,63.71,63.79,0.0799999999999983,1.0,RTRS,-1.0,0.481195,0.188556,0.33024899999999996,3.0,1.0,1438.0,280.0,12.0
353,2007-02-05,BQI.A,Oilsands Quest Inc,932700.0,4.82,4.75,-0.07000000000000028,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,3.0,0.0,45.0,13.0,2.0
354,2007-02-05,BQI.A,Oilsands Quest Inc,932700.0,4.82,4.75,-0.07000000000000028,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,3.0,0.0,20.0,5.0,2.0
355,2007-02-05,BRC.N,Brady Corp,98600.0,37.83,37.93,0.10000000000000142,1.0,RTRS,1.0,0.00889849,0.458901,0.5322,1.0,0.0,0.0,11.0,1.0
356,2007-02-05,BRC.N,Brady Corp,98600.0,37.83,37.93,0.10000000000000142,1.0,RTRS,1.0,0.00972514,0.466574,0.523701,3.0,0.0,49.0,19.0,2.0
357,2007-02-05,BRCM.O,Broadcom Corp,7059566.0,32.22,32.14,-0.0799999999999983,0.0,PRN,0.0,0.26268,0.44497700000000007,0.292344,3.0,1.0,13171.0,2144.0,71.0
363,2007-02-05,BRS.N,Bristow Group Inc,191100.0,38.3,38.0,-0.29999999999999716,0.0,RTRS,0.0,0.169736,0.611772,0.21849200000000002,1.0,1.0,0.0,11.0,1.0
364,2007-02-05,BRS.N,Bristow Group Inc,191100.0,38.3,38.0,-0.29999999999999716,0.0,RTRS,0.0,0.0141482,0.810077,0.175775,1.0,1.0,0.0,8.0,1.0
365,2007-02-05,BRS.N,Bristow Group Inc,191100.0,38.3,38.0,-0.29999999999999716,0.0,RTRS,0.0,0.016155700000000002,0.806295,0.177549,1.0,1.0,0.0,11.0,1.0
367,2007-02-05,BSC.N,Bear Stearns Companies LLC,992800.0,165.9,165.06,-0.8400000000000034,0.0,RTRS,1.0,0.00872161,0.457167,0.534111,3.0,6.0,1996.0,366.0,12.0
368,2007-02-05,BSC.N,Bear Stearns Companies LLC,992800.0,165.9,165.06,-0.8400000000000034,0.0,RTRS,1.0,0.00872161,0.457167,0.534111,3.0,6.0,2038.0,378.0,13.0
369,2007-02-05,BSC.N,Bear Stearns Companies LLC,992800.0,165.9,165.06,-0.8400000000000034,0.0,RTRS,1.0,0.17876,0.170253,0.650986,3.0,0.0,2648.0,461.0,15.0
372,2007-02-05,BSX.N,Boston Scientific Corp,8269500.0,18.11,18.08,-0.030000000000001137,0.0,PRN,-1.0,0.568547,0.149926,0.28152699999999997,3.0,2.0,5050.0,820.0,24.0
373,2007-02-05,BT.N,BT Group PLC,253200.0,61.59,62.47,0.8799999999999955,1.0,RTRS,0.0,0.0165194,0.49696,0.486521,3.0,1.0,946.0,190.0,8.0
374,2007-02-05,BT.N,BT Group PLC,253200.0,61.59,62.47,0.8799999999999955,1.0,RTRS,1.0,0.031292400000000005,0.118871,0.849836,1.0,1.0,0.0,16.0,1.0
375,2007-02-05,BT.N,BT Group PLC,253200.0,61.59,62.47,0.8799999999999955,1.0,RTRS,1.0,0.0116235,0.48589899999999997,0.502478,3.0,0.0,42.0,10.0,2.0
376,2007-02-05,BT.N,BT Group PLC,253200.0,61.59,62.47,0.8799999999999955,1.0,RTRS,1.0,0.00733894,0.441621,0.55104,3.0,1.0,4532.0,756.0,37.0
377,2007-02-05,BT.N,BT Group PLC,253200.0,61.59,62.47,0.8799999999999955,1.0,RTRS,0.0,0.011088200000000001,0.785946,0.202966,3.0,0.0,255.0,57.0,4.0
378,2007-02-05,BT.N,BT Group PLC,253200.0,61.59,62.47,0.8799999999999955,1.0,RTRS,1.0,0.145931,0.165981,0.688088,3.0,12.0,2649.0,330.0,17.0
379,2007-02-05,BT.N,BT Group PLC,253200.0,61.59,62.47,0.8799999999999955,1.0,RTRS,1.0,0.145931,0.165981,0.688088,3.0,6.0,1542.0,187.0,11.0
380,2007-02-05,BT.N,BT Group PLC,253200.0,61.59,62.47,0.8799999999999955,1.0,RTRS,1.0,0.109798,0.382912,0.50729,3.0,1.0,2043.0,383.0,15.0
381,2007-02-05,BT.N,BT Group PLC,253200.0,61.59,62.47,0.8799999999999955,1.0,RTRS,-1.0,0.43705900000000003,0.161242,0.401699,3.0,1.0,1572.0,284.0,12.0
383,2007-02-05,BUD.N,Anheuser Busch Inbev NV,3103500.0,51.17,51.13,-0.03999999999999915,0.0,RTRS,1.0,0.0843531,0.150544,0.765103,3.0,10.0,4269.0,840.0,32.0
384,2007-02-05,BUD.N,Anheuser Busch Inbev NV,3103500.0,51.17,51.13,-0.03999999999999915,0.0,RTRS,-1.0,0.526633,0.148061,0.325306,3.0,0.0,4271.0,823.0,39.0
385,2007-02-05,BUD.N,Anheuser Busch Inbev NV,3103500.0,51.17,51.13,-0.03999999999999915,0.0,RTRS,1.0,0.0843531,0.150544,0.765103,3.0,10.0,4362.0,869.0,32.0
387,2007-02-05,BWA.N,BorgWarner Inc,437000.0,69.95,69.74,-0.21000000000000796,0.0,PRN,0.0,0.207121,0.455506,0.337373,3.0,1.0,1261.0,214.0,8.0
394,2007-02-05,CAG.N,Conagra Brands Inc,2729000.0,25.7,25.51,-0.18999999999999773,0.0,RTRS,-1.0,0.529442,0.281882,0.188676,3.0,1.0,487.0,93.0,7.0
397,2007-02-05,CAJ.N,Canon Inc,310100.0,51.2,51.15,-0.05000000000000426,0.0,RTRS,1.0,0.224385,0.17318,0.602436,3.0,11.0,4863.0,943.0,68.0
398,2007-02-05,CAJ.N,Canon Inc,310100.0,51.2,51.15,-0.05000000000000426,0.0,RTRS,-1.0,0.658172,0.21090100000000003,0.130927,3.0,12.0,2084.0,376.0,15.0
399,2007-02-05,CAJ.N,Canon Inc,310100.0,51.2,51.15,-0.05000000000000426,0.0,RTRS,-1.0,0.658172,0.21090100000000003,0.130927,3.0,12.0,2130.0,386.0,15.0
400,2007-02-05,CAJ.N,Canon Inc,310100.0,51.2,51.15,-0.05000000000000426,0.0,RTRS,-1.0,0.8110229999999999,0.129987,0.0589901,3.0,18.0,3628.0,648.0,26.0
401,2007-02-05,CAJ.N,Canon Inc,310100.0,51.2,51.15,-0.05000000000000426,0.0,RTRS,-1.0,0.8110229999999999,0.129987,0.0589901,3.0,18.0,6007.0,1138.0,78.0
402,2007-02-05,CAJ.N,Canon Inc,310100.0,51.2,51.15,-0.05000000000000426,0.0,RTRS,1.0,0.313923,0.172308,0.5137689999999999,3.0,20.0,5846.0,1129.0,78.0
403,2007-02-05,CAJ.N,Canon Inc,310100.0,51.2,51.15,-0.05000000000000426,0.0,RTRS,1.0,0.317417,0.17213299999999998,0.51045,3.0,5.0,1428.0,268.0,13.0
404,2007-02-05,CAJ.N,Canon Inc,310100.0,51.2,51.15,-0.05000000000000426,0.0,RTRS,0.0,0.179347,0.609013,0.21164000000000002,3.0,6.0,1027.0,199.0,9.0
405,2007-02-05,CAJ.N,Canon Inc,310100.0,51.2,51.15,-0.05000000000000426,0.0,RTRS,-1.0,0.61779,0.13025599999999998,0.251954,3.0,4.0,3940.0,723.0,30.0
406,2007-02-05,CAJ.N,Canon Inc,310100.0,51.2,51.15,-0.05000000000000426,0.0,RTRS,-1.0,0.61779,0.13025599999999998,0.251954,3.0,4.0,6319.0,1213.0,82.0
407,2007-02-05,CAJ.N,Canon Inc,310100.0,51.2,51.15,-0.05000000000000426,0.0,RTRS,-1.0,0.61779,0.13025599999999998,0.251954,3.0,4.0,5135.0,929.0,39.0
408,2007-02-05,CAJ.N,Canon Inc,310100.0,51.2,51.15,-0.05000000000000426,0.0,RTRS,-1.0,0.61779,0.13025599999999998,0.251954,3.0,4.0,5511.0,975.0,41.0
409,2007-02-05,CAJ.N,Canon Inc,310100.0,51.2,51.15,-0.05000000000000426,0.0,RTRS,-1.0,0.61779,0.13025599999999998,0.251954,3.0,4.0,7884.0,1461.0,92.0
410,2007-02-05,CAL.N,Caleres Inc,3756200.0,42.1,42.57,0.46999999999999886,1.0,PRN,1.0,0.07676489999999998,0.147612,0.775623,3.0,1.0,3929.0,649.0,26.0
411,2007-02-05,CAL.N,Caleres Inc,3756200.0,42.1,42.57,0.46999999999999886,1.0,RTRS,1.0,0.0292481,0.116751,0.854001,1.0,0.0,0.0,25.0,1.0
412,2007-02-05,CAL.N,Caleres Inc,3756200.0,42.1,42.57,0.46999999999999886,1.0,RTRS,1.0,0.0885164,0.369169,0.5423140000000001,3.0,1.0,843.0,150.0,6.0
418,2007-02-05,CBH.N,TD Commerce Bank,1348700.0,34.15,34.11,-0.03999999999999915,0.0,RTRS,-1.0,0.675975,0.20227699999999998,0.121748,3.0,1.0,1795.0,304.0,14.0
421,2007-02-05,CBL.N,CBL & Associates Properties Inc,302800.0,47.64,48.04,0.3999999999999986,1.0,BSW,1.0,0.0359399,0.123174,0.840886,3.0,1.0,4792.0,778.0,29.0
422,2007-02-05,CBL.N,CBL & Associates Properties Inc,302800.0,47.64,48.04,0.3999999999999986,1.0,RTRS,0.0,0.15634,0.6150979999999999,0.228562,1.0,1.0,0.0,16.0,1.0
423,2007-02-05,CBL.N,CBL & Associates Properties Inc,302800.0,47.64,48.04,0.3999999999999986,1.0,RTRS,1.0,0.0965554,0.322902,0.580543,1.0,1.0,0.0,20.0,1.0
424,2007-02-05,CBL.N,CBL & Associates Properties Inc,302800.0,47.64,48.04,0.3999999999999986,1.0,RTRS,1.0,0.0255482,0.249266,0.725186,3.0,1.0,907.0,165.0,6.0
425,2007-02-05,CBS.N,CBS Corp,2078800.0,31.3,31.56,0.259999999999998,1.0,RTRS,0.0,0.0114115,0.7712979999999999,0.21729099999999998,3.0,4.0,4269.0,840.0,32.0
426,2007-02-05,CBS.N,CBS Corp,2078800.0,31.3,31.56,0.259999999999998,1.0,RTRS,0.0,0.0114115,0.7712979999999999,0.21729099999999998,3.0,4.0,4362.0,869.0,32.0
427,2007-02-05,CBS.N,CBS Corp,2078800.0,31.3,31.56,0.259999999999998,1.0,RTRS,-1.0,0.667655,0.264571,0.06777369999999999,3.0,0.0,2074.0,379.0,13.0
431,2007-02-05,CC.N,Chemours Co,6518000.0,21.25,20.73,-0.5199999999999996,0.0,PRN,1.0,0.062101699999999996,0.140765,0.797133,3.0,1.0,5878.0,949.0,34.0
432,2007-02-05,CCJ.N,Cameco Corp,1176700.0,38.22,38.04,-0.17999999999999972,0.0,MKW,1.0,0.0488464,0.132987,0.818167,3.0,12.0,2824.0,477.0,25.0
434,2007-02-05,CCL.N,Carnival Corp,3342300.0,51.0,50.78,-0.21999999999999886,0.0,PRN,1.0,0.00840297,0.453955,0.537642,3.0,0.0,1010.0,186.0,8.0
435,2007-02-05,CCL.N,Carnival Corp,3342300.0,51.0,50.78,-0.21999999999999886,0.0,CNW,1.0,0.00791437,0.44878599999999996,0.543299,3.0,0.0,1053.0,191.0,9.0
436,2007-02-05,CCL.N,Carnival Corp,3342300.0,51.0,50.78,-0.21999999999999886,0.0,RTRS,-1.0,0.506603,0.30811700000000003,0.185279,3.0,3.0,1108.0,229.0,8.0
437,2007-02-05,CCL.N,Carnival Corp,3342300.0,51.0,50.78,-0.21999999999999886,0.0,RTRS,-1.0,0.744448,0.181703,0.0738489,3.0,1.0,7889.0,1273.0,73.0
439,2007-02-05,CCOI.O,Cogent Communications Holdings Inc,460900.0,21.01,21.6,0.5899999999999999,1.0,RTRS,1.0,0.0286274,0.116102,0.8552700000000001,3.0,15.0,6135.0,583.0,40.0
440,2007-02-05,CCOI.O,Cogent Communications Holdings Inc,460900.0,21.01,21.6,0.5899999999999999,1.0,RTRS,1.0,0.0286274,0.116102,0.8552700000000001,3.0,15.0,6147.0,586.0,40.0
441,2007-02-05,CCOI.O,Cogent Communications Holdings Inc,460900.0,21.01,21.6,0.5899999999999999,1.0,RTRS,1.0,0.0286274,0.116102,0.8552700000000001,3.0,18.0,6718.0,633.0,43.0
443,2007-02-05,CDNS.O,Cadence Design Systems Inc,5122767.0,19.65,20.06,0.41000000000000014,1.0,MKW,1.0,0.048798699999999993,0.132957,0.818244,3.0,1.0,4026.0,653.0,23.0
451,2007-02-05,CEN.N,Center Coast MLP & Infrastructure Fund,2203200.0,30.81,30.48,-0.3299999999999983,0.0,RTRS,0.0,0.218813,0.394042,0.38714499999999996,3.0,34.0,4322.0,855.0,52.0
452,2007-02-05,CEN.N,Center Coast MLP & Infrastructure Fund,2203200.0,30.81,30.48,-0.3299999999999983,0.0,RTRS,0.0,0.21509099999999998,0.394332,0.390577,3.0,25.0,3632.0,699.0,34.0
453,2007-02-05,CEN.N,Center Coast MLP & Infrastructure Fund,2203200.0,30.81,30.48,-0.3299999999999983,0.0,RTRS,0.0,0.21509099999999998,0.394332,0.390577,3.0,25.0,3677.0,709.0,34.0
455,2007-02-05,CENX.O,Century Aluminum Co,696561.0,43.73,44.81,1.0800000000000054,1.0,RTRS,-1.0,0.694976,0.11233699999999999,0.192687,3.0,131.0,17277.0,3104.0,136.0
456,2007-02-05,CENX.O,Century Aluminum Co,696561.0,43.73,44.81,1.0800000000000054,1.0,RTRS,-1.0,0.6881430000000001,0.114042,0.19781500000000002,3.0,131.0,25369.0,4487.0,190.0
